id,type,title,description,location,severity,date,source
796,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Rawalpindi,Medium,2024-12-22T05:47:00,Local Traffic Police Report
797,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Peshawar,High,2025-08-21T02:52:00,https://arynews.tv/
798,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Faisalabad,Low,2025-08-12T06:12:00,https://arynews.tv/
799,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Hyderabad,High,2024-09-02T05:24:00,https://www.geo.tv/
800,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Karachi,Critical,2024-09-05T22:30:00,https://www.geo.tv/
801,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Peshawar,Critical,2025-06-03T20:09:00,https://www.geo.tv/
802,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Faisalabad,Medium,2024-10-30T07:10:00,User Report (Chatbot)
803,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Hyderabad,Critical,2025-01-17T05:00:00,https://www.geo.tv/
804,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Sialkot,Critical,2025-07-04T12:25:00,Local Traffic Police Report
805,road_condition,Potholes on main road,Several potholes reported on the central road.,Peshawar,Low,2025-01-02T00:36:00,https://arynews.tv/
806,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Rawalpindi,Critical,2025-03-16T22:10:00,Local Traffic Police Report
807,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Rawalpindi,Low,2024-11-13T19:00:00,User Report (Chatbot)
808,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Faisalabad,High,2025-03-20T22:38:00,Local Traffic Police Report
809,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Islamabad,Critical,2024-12-16T21:29:00,https://www.dawn.com/
810,road_condition,Potholes on main road,Several potholes reported on the central road.,Sukkur,Critical,2025-06-10T01:00:00,User Report (Chatbot)
811,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Lahore,Low,2024-09-18T03:23:00,User Report (Chatbot)
812,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Quetta,High,2024-10-09T16:00:00,https://arynews.tv/
813,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Peshawar,Critical,2025-02-12T23:52:00,https://www.geo.tv/
814,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Sukkur,High,2025-01-10T13:31:00,Local Traffic Police Report
815,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Lahore,High,2025-03-31T05:53:00,https://www.geo.tv/
816,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Sukkur,High,2024-09-18T16:47:00,Local Traffic Police Report
817,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Gujranwala,Low,2025-07-06T11:09:00,Local Traffic Police Report
818,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Quetta,Critical,2025-05-11T03:24:00,https://www.dawn.com/
819,road_condition,Potholes on main road,Several potholes reported on the central road.,Peshawar,Critical,2024-11-07T13:41:00,User Report (Chatbot)
820,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Quetta,High,2024-11-03T18:09:00,https://www.dawn.com/
821,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Islamabad,High,2024-11-29T08:36:00,https://www.dawn.com/
822,road_condition,Potholes on main road,Several potholes reported on the central road.,Sialkot,Critical,2025-07-15T10:24:00,https://www.geo.tv/
823,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Gujranwala,High,2025-09-08T03:56:00,Local Traffic Police Report
824,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Faisalabad,High,2024-09-20T00:07:00,User Report (Chatbot)
825,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Sukkur,Low,2024-12-31T18:11:00,https://www.geo.tv/
826,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Gujranwala,Low,2024-09-13T00:53:00,https://www.dawn.com/
827,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Lahore,Medium,2025-07-25T06:26:00,User Report (Chatbot)
828,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Karachi,Medium,2025-03-17T17:00:00,User Report (Chatbot)
829,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Sukkur,Low,2025-04-01T00:13:00,https://arynews.tv/
830,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Hyderabad,Medium,2024-11-21T09:46:00,https://arynews.tv/
831,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Gujranwala,High,2025-02-25T03:50:00,User Report (Chatbot)
832,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Lahore,Medium,2025-06-03T14:46:00,https://arynews.tv/
833,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Rawalpindi,Low,2024-10-14T12:58:00,Local Traffic Police Report
834,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Hyderabad,Critical,2025-01-03T18:36:00,https://www.geo.tv/
835,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Islamabad,Medium,2024-10-20T10:31:00,User Report (Chatbot)
836,road_condition,Potholes on main road,Several potholes reported on the central road.,Hyderabad,Low,2025-04-25T09:26:00,User Report (Chatbot)
837,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Sukkur,Critical,2024-10-27T04:50:00,https://arynews.tv/
838,road_condition,Potholes on main road,Several potholes reported on the central road.,Sukkur,Low,2024-09-20T15:54:00,https://arynews.tv/
839,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Islamabad,Medium,2025-09-26T21:10:00,https://www.dawn.com/
840,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Karachi,High,2025-03-10T05:52:00,Local Traffic Police Report
841,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Peshawar,Low,2025-05-11T01:22:00,Local Traffic Police Report
842,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Quetta,High,2025-05-15T10:08:00,User Report (Chatbot)
843,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Multan,Medium,2025-07-23T01:35:00,https://arynews.tv/
844,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Peshawar,High,2024-09-17T06:14:00,https://arynews.tv/
845,road_condition,Potholes on main road,Several potholes reported on the central road.,Rawalpindi,Medium,2024-10-26T23:07:00,User Report (Chatbot)
846,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Karachi,Low,2024-12-17T12:28:00,https://www.dawn.com/
847,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Sukkur,Low,2025-03-29T07:54:00,https://www.geo.tv/
848,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Islamabad,Critical,2025-06-28T16:34:00,User Report (Chatbot)
849,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Lahore,Medium,2025-02-21T18:05:00,https://www.geo.tv/
850,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Karachi,Medium,2025-09-05T15:15:00,https://www.dawn.com/
851,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Sialkot,High,2025-01-10T18:52:00,https://www.geo.tv/
852,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Rawalpindi,Critical,2025-04-08T05:56:00,https://arynews.tv/
853,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Multan,Low,2024-10-07T16:40:00,https://arynews.tv/
854,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Hyderabad,High,2025-09-06T18:19:00,https://arynews.tv/
855,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Peshawar,Medium,2025-06-13T23:31:00,https://www.geo.tv/
856,road_condition,Potholes on main road,Several potholes reported on the central road.,Hyderabad,Critical,2024-11-10T05:59:00,https://www.dawn.com/
857,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Sukkur,High,2025-02-11T14:00:00,User Report (Chatbot)
858,road_condition,Potholes on main road,Several potholes reported on the central road.,Sialkot,Low,2025-02-07T19:57:00,https://arynews.tv/
859,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Multan,Critical,2025-07-25T08:02:00,Local Traffic Police Report
860,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Peshawar,Critical,2024-09-06T15:44:00,https://www.dawn.com/
861,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Rawalpindi,High,2025-02-03T00:04:00,User Report (Chatbot)
862,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Hyderabad,Medium,2024-11-10T15:24:00,https://www.geo.tv/
863,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Sialkot,Low,2024-12-08T19:28:00,https://www.geo.tv/
864,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Gujranwala,Critical,2024-10-20T21:20:00,User Report (Chatbot)
865,road_condition,Potholes on main road,Several potholes reported on the central road.,Faisalabad,Medium,2025-03-22T14:06:00,User Report (Chatbot)
866,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Karachi,Medium,2024-09-03T17:30:00,https://www.geo.tv/
867,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Lahore,Medium,2025-02-20T11:26:00,User Report (Chatbot)
868,road_condition,Potholes on main road,Several potholes reported on the central road.,Karachi,Medium,2025-03-26T14:32:00,https://arynews.tv/
869,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Sialkot,High,2025-07-14T22:11:00,Local Traffic Police Report
870,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Sukkur,Medium,2025-07-05T01:54:00,https://www.geo.tv/
871,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Sialkot,High,2025-04-13T16:58:00,User Report (Chatbot)
872,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Peshawar,Low,2024-11-07T13:19:00,Local Traffic Police Report
873,road_condition,Potholes on main road,Several potholes reported on the central road.,Multan,Critical,2024-10-16T00:32:00,https://www.geo.tv/
874,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Rawalpindi,High,2025-07-30T01:28:00,https://www.dawn.com/
875,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Sialkot,Low,2025-02-21T17:05:00,https://www.dawn.com/
876,road_condition,Cracked road surface,"Road surface developing cracks, dangerous for bikers.",Rawalpindi,Medium,2025-05-14T07:54:00,Local Traffic Police Report
877,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Karachi,High,2025-01-15T11:58:00,Local Traffic Police Report
878,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Peshawar,Low,2025-05-10T08:25:00,User Report (Chatbot)
879,road_condition,Potholes on main road,Several potholes reported on the central road.,Faisalabad,Critical,2024-09-03T04:21:00,https://www.dawn.com/
880,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Multan,Low,2025-07-05T05:45:00,https://arynews.tv/
881,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Sialkot,Critical,2025-06-07T05:23:00,https://arynews.tv/
882,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Gujranwala,Medium,2025-01-02T06:14:00,https://www.dawn.com/
883,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Peshawar,High,2025-04-16T02:06:00,User Report (Chatbot)
884,road_condition,Bridge under repair,Partial closure of bridge due to repair work.,Multan,Critical,2024-11-18T11:53:00,https://www.geo.tv/
885,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Rawalpindi,Low,2025-04-20T04:29:00,User Report (Chatbot)
886,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Sukkur,Critical,2025-07-17T18:40:00,https://www.dawn.com/
887,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Gujranwala,Critical,2024-11-07T06:32:00,https://www.dawn.com/
888,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Rawalpindi,Medium,2025-04-05T20:40:00,https://arynews.tv/
889,road_condition,Shoulder erosion,Erosion at roadside shoulder creating hazards.,Hyderabad,Low,2025-03-06T21:06:00,Local Traffic Police Report
890,road_condition,Potholes on main road,Several potholes reported on the central road.,Rawalpindi,High,2025-06-17T14:24:00,https://www.geo.tv/
891,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Multan,Low,2024-10-04T20:19:00,https://www.dawn.com/
892,road_condition,Sinkhole incident,Small sinkhole reported in city street.,Lahore,Low,2025-08-18T02:49:00,https://www.geo.tv/
893,road_condition,Flooded street,Rainwater accumulation causing slow traffic.,Quetta,Critical,2025-05-20T16:43:00,https://www.dawn.com/
894,road_condition,Poor street lighting,"Street lights out in key areas, risk of accidents.",Gujranwala,Low,2024-10-25T18:24:00,https://arynews.tv/
895,road_condition,Broken traffic signal,"Traffic signal not working, causing jams.",Karachi,Critical,2025-09-16T23:29:00,https://www.geo.tv/
896,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Sialkot,Medium,2025-08-09T20:14:00,https://www.dawn.com/
897,road_condition,Damaged speed breaker,Uneven speed breaker damaging cars.,Sialkot,Critical,2025-09-22T09:00:00,https://arynews.tv/
898,road_condition,Road construction delay,Ongoing construction causing traffic issues.,Rawalpindi,Critical,2024-12-29T10:39:00,Local Traffic Police Report
